DeviceID,DLmodel,TimeStamp,EpcohIdx,IterIdx,ExecutionTime,Energy,ExecutionTimePerData,EnergyPerData,CoreFreq,OtimalCoreFreq
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:33 AM,0,16,0.3201446533203125,1.3385167800055609e-05,0.0050022602081298,2.091432468758689e-07,1492,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:34 AM,0,17,0.3145604133605957,1.341022136012713e-05,0.0049150064587593,2.095347087519864e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:35 AM,0,18,0.3111457824707031,1.2390442568726007e-05,0.0048616528511047,1.936006651363439e-07,1455,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:36 AM,0,19,0.3178639411926269,9.4934316251013e-06,0.0049666240811347,1.4833486914220784e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:37 AM,0,20,0.3183431625366211,1.3570065630806817e-05,0.0049741119146347,2.120322754813565e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:38 AM,0,21,0.3119826316833496,1.3253105642398195e-05,0.0048747286200523,2.0707977566247186e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:39 AM,0,22,0.3162040710449219,1.3932021250327429e-05,0.0049406886100769,2.1768783203636605e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:40 AM,0,23,0.3255233764648437,9.038531251748403e-06,0.0050863027572631,1.412270508085688e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:40 AM,0,24,0.3176350593566894,1.3720075239737828e-05,0.0049630478024482,2.1437617562090362e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:41 AM,0,25,0.3197824954986572,1.3565127560165193e-05,0.0049966014921665,2.119551181275812e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:42 AM,0,26,0.3122427463531494,1.2998968258168962e-05,0.0048787929117679,2.0310887903389009e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:43 AM,0,27,0.3119075298309326,8.818127870559694e-06,0.0048735551536083,1.3778324797749524e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:44 AM,0,28,0.3138313293457031,1.3854393294122484e-05,0.0049036145210266,2.164748952206638e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:45 AM,0,29,0.3175570964813232,1.393803380065494e-05,0.0049618296325206,2.177817781352335e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:45 AM,0,30,0.3099803924560547,9.758242552810245e-06,0.0048434436321258,1.524725398876601e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:46 AM,0,31,0.3145346641540527,1.284229412542449e-05,0.004914604127407,2.0066084570975765e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:47 AM,0,32,0.3214523792266845,1.3747971774472133e-05,0.0050226934254169,2.1481205897612705e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:48 AM,0,33,0.3205046653747558,1.2022059698899586e-05,0.0050078853964805,1.8784468279530608e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:48 AM,0,34,0.3113279342651367,1.3104309953583613e-05,0.0048644989728927,2.0475484302474405e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:49 AM,0,35,0.3190734386444092,1.3653960302140976e-05,0.0049855224788188,2.133431297209528e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:50 AM,0,36,0.3125631809234619,6.953464729256099e-06,0.004883799701929,1.0864788639462657e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:51 AM,0,37,0.3201091289520263,1.4082478154367868e-05,0.0050017051398754,2.20038721161998e-07,1470,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:52 AM,0,38,0.3120338916778564,1.2980622125996482e-05,0.0048755295574665,2.0282222071869506e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:52 AM,0,39,0.310887336730957,1.209881685508622e-05,0.0048576146364212,1.8904401336072217e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:53 AM,0,40,0.3215265274047851,1.2813285638888675e-05,0.0050238519906997,2.002075881076357e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:54 AM,0,41,0.3221824169158935,1.3527105466524758e-05,0.0050341002643108,2.1136102291444934e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:55 AM,0,42,0.3129558563232422,1.2780209113491905e-05,0.0048899352550506,1.99690767398311e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:56 AM,0,43,0.3137011528015136,9.837360486719342e-06,0.0049015805125236,1.5370875760498974e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:56 AM,0,44,0.311016321182251,1.3038488582770033e-05,0.0048596300184726,2.0372638410578173e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:57 AM,0,45,0.3111753463745117,1.2586868161625332e-05,0.0048621147871017,1.966698150253958e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:58 AM,0,46,0.3160223960876465,1.1393817389011384e-05,0.0049378499388694,1.7802839670330288e-07,1417,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:39:59 AM,0,47,0.3233497142791748,1.3125772858990565e-05,0.0050523392856121,2.0509020092172762e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:00 AM,0,48,0.3103938102722168,1.3283597756756677e-05,0.0048499032855033,2.075562149493231e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:00 AM,0,49,0.3116300106048584,6.840514625443352e-06,0.0048692189157009,1.0688304102255237e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:01 AM,0,50,0.3237454891204834,1.3587855803966522e-05,0.0050585232675075,2.123102469369769e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:02 AM,0,51,0.3107941150665283,1.3488787859678268e-05,0.0048561580479145,2.1076231030747294e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:03 AM,0,52,0.3127608299255371,1.2429594130648509e-05,0.0048868879675865,1.942124082913829e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:03 AM,0,53,0.3126275539398193,1.2554594962464438e-05,0.0048848055303096,1.961655462885069e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:04 AM,0,54,0.3136219978332519,1.2201315668556424e-05,0.0049003437161445,1.9064555732119413e-07,1507,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:05 AM,0,55,0.3123912811279297,1.3443361626731024e-05,0.0048811137676239,2.100525254176723e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:06 AM,0,56,0.3151760101318359,1.318410051796171e-05,0.0049246251583099,2.0600157059315173e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:06 AM,0,57,0.312023401260376,1.2976660660902656e-05,0.0048753656446933,2.0276032282660402e-07,1417,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:07 AM,0,58,0.3226642608642578,1.2894992040925556e-05,0.005041629076004,2.014842506394618e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:08 AM,0,59,0.3191945552825928,1.3706695959965389e-05,0.0049874149262905,2.1416712437445922e-07,1507,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:09 AM,0,60,0.3116438388824463,3.53686781724294e-06,0.0048694349825382,5.526355964442093e-08,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:09 AM,0,61,0.3117389678955078,1.2752128094434735e-05,0.0048709213733673,1.9925200147554282e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:10 AM,0,62,0.3133406639099121,1.2567128553655412e-05,0.0048959478735923,1.9636138365086581e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:11 AM,0,63,0.3144817352294922,1.353085238734881e-05,0.0049137771129608,2.1141956855232522e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:12 AM,0,64,0.3120577335357666,7.584232330984538e-06,0.0048759020864963,1.1850363017163341e-07,1492,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:13 AM,0,65,0.3161079883575439,1.2385622007317012e-05,0.0049391873180866,1.935253438643283e-07,1507,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:14 AM,0,66,0.3174545764923095,1.1278816302617387e-05,0.0049602277576923,1.762315047283967e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:15 AM,0,67,0.3170933723449707,1.252482534315851e-05,0.0049545839428901,1.957003959868517e-07,1417,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:16 AM,0,68,0.3572280406951904,1.0488470300038654e-05,0.0055816881358623,1.6388234843810397e-07,1432,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:17 AM,0,69,0.343787670135498,8.403379913833405e-06,0.0053716823458671,1.3130281115364698e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:18 AM,0,70,0.3257670402526855,1.1972662977377571e-05,0.0050901100039482,1.8707285902152458e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:19 AM,0,71,0.322110652923584,1.1813977383242713e-05,0.005032978951931,1.8459339661316739e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:20 AM,0,72,0.3184969425201416,1.18992042640845e-05,0.0049765147268772,1.859250666263203e-07,1507,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:21 AM,0,73,0.3356258869171142,1.222577323052618e-05,0.0052441544830799,1.910277067269716e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:22 AM,0,74,0.320404052734375,1.1395685913827684e-05,0.0050063133239746,1.7805759240355757e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:23 AM,0,75,0.3298392295837402,1.2564644485049775e-05,0.0051537379622459,1.9632257007890282e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:23 AM,0,76,0.3193151950836181,9.807566683159934e-06,0.0049892999231815,1.5324322942437396e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:24 AM,0,77,0.3318774700164795,1.3010017065207162e-05,0.0051855854690074,2.032815166438619e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:25 AM,0,78,0.3290691375732422,1.2837892211145825e-05,0.0051417052745819,2.005920657991535e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:26 AM,0,79,0.3260843753814697,1.309076573252678e-05,0.0050950683653354,2.045432145707309e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:27 AM,0,80,0.318657636642456,1.249634288549423e-05,0.0049790255725383,1.9525535758584738e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:28 AM,0,81,0.327742338180542,1.0965747074948415e-05,0.0051209740340709,1.71339798046069e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:29 AM,0,82,0.3218946456909179,1.3623679625988004e-05,0.0050296038389205,2.1286999415606257e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:30 AM,0,83,0.3211085796356201,1.174147496819496e-05,0.0050173215568065,1.8346054637804626e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:31 AM,0,84,0.318974494934082,1.1984423487053976e-05,0.004983976483345,1.872566169852184e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:32 AM,0,85,0.3303868770599365,1.2017862825923494e-05,0.0051622949540615,1.877791066550546e-07,1470,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:34 AM,0,86,0.3401837348937988,1.4221432763338093e-05,0.0053153708577156,2.222098869271577e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:35 AM,0,87,0.3312699794769287,1.2599194212092291e-05,0.005176093429327,1.968624095639421e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:36 AM,0,88,0.3369948863983154,1.3139645068513022e-05,0.0052655450999736,2.0530695419551605e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:37 AM,0,89,0.3185527324676513,1.1251372441980573e-05,0.004977386444807,1.7580269440594645e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:38 AM,0,90,0.3209967613220215,1.2740352843867408e-05,0.0050155743956565,1.9906801318542826e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:39 AM,0,91,0.3181755542755127,1.2338400822215607e-05,0.0049714930355548,1.927875128471189e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:40 AM,0,92,0.3226428031921386,1.1387640651067096e-05,0.0050412937998771,1.779318851729234e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:42 AM,0,93,0.3388199806213379,1.4149923914670942e-05,0.0052940621972084,2.2109256116673346e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:43 AM,0,94,0.3172526359558105,1.195301017165184e-05,0.0049570724368095,1.8676578393206e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:44 AM,0,95,0.3210175037384033,1.2509869429137973e-05,0.0050158984959125,1.9546670983028082e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:45 AM,0,96,0.3196847438812256,1.1782298365566466e-05,0.0049950741231441,1.8409841196197605e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:46 AM,0,97,0.3226711750030517,1.1046038841538956e-05,0.0050417371094226,1.725943568990462e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:47 AM,0,98,0.3483200073242187,1.133914977312088e-05,0.0054425001144409,1.7717421520501374e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:48 AM,0,99,0.3310494422912597,1.153029796414905e-05,0.0051726475358009,1.801609056898289e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:49 AM,0,100,0.3662681579589844,8.950057585371864e-06,0.0057229399681091,1.3984464977143538e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:50 AM,0,101,0.3176677227020263,1.2198921450641418e-05,0.0049635581672191,1.9060814766627218e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:52 AM,0,102,0.3229985237121582,1.120367450118065e-05,0.0050468519330024,1.7505741408094765e-07,1417,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:53 AM,0,103,0.3242154121398926,1.4108080618249043e-05,0.0050658658146858,2.2043875966014133e-07,1492,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:54 AM,0,104,0.3365490436553955,1.3221453267998163e-05,0.0052585788071155,2.0658520731247133e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:56 AM,0,105,0.3196146488189697,1.2052975746658113e-05,0.0049939788877964,1.88327746041533e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:57 AM,0,106,0.3341207504272461,1.3321979979674024e-05,0.0052206367254257,2.0815593718240665e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:58 AM,0,107,0.3234612941741943,1.1815325720442664e-05,0.0050540827214717,1.8461446438191665e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:40:59 AM,0,108,0.320744514465332,1.1582335220442876e-05,0.0050116330385208,1.8097398781942e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:00 AM,0,109,0.3250555992126465,1.3084676677650876e-05,0.0050789937376976,2.0444807308829493e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:01 AM,0,110,0.3314175605773926,1.120853908724255e-05,0.0051783993840217,1.7513342323816484e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:02 AM,0,111,0.3213684558868408,1.1817544677522447e-05,0.0050213821232318,1.846491355862883e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:03 AM,0,112,0.3428905010223388,1.3023286071750853e-05,0.005357664078474,2.0348884487110705e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:04 AM,0,113,0.3383004665374756,1.2423920618163211e-05,0.005285944789648,1.941237596588002e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:05 AM,0,114,0.3231234550476074,1.3645906374851863e-05,0.0050488039851188,2.132172871070604e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:06 AM,0,115,0.3224656581878662,1.1444225773546428e-05,0.0050385259091854,1.7881602771166294e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:07 AM,0,116,0.3205580711364746,1.145404567917188e-05,0.0050087198615074,1.7896946373706065e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:09 AM,0,117,0.3203072547912597,8.923902633455065e-06,0.0050048008561134,1.394359786477354e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:10 AM,0,118,0.3263006210327148,8.389705469210942e-06,0.0050984472036361,1.3108914795642097e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:11 AM,0,119,0.3393704891204834,1.146446432405048e-05,0.0053026638925075,1.7913225506328878e-07,1417,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:12 AM,0,120,0.354339599609375,1.2121516604555978e-05,0.0055365562438964,1.893986969461872e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:13 AM,0,121,0.3201041221618652,1.0010229573647182e-05,0.0050016269087791,1.5640983708823722e-07,1402,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:14 AM,0,122,0.3342647552490234,1.2110966587066649e-05,0.0052228868007659,1.892338529229164e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:16 AM,0,123,0.3187911510467529,1.1768105135361354e-05,0.0049811117351055,1.838766427400212e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:17 AM,0,124,0.3318355083465576,1.3288432731893328e-05,0.0051849298179149,2.076317614358333e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:19 AM,0,125,0.3163671493530273,1.1903177964687349e-05,0.004943236708641,1.859871556982398e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:20 AM,0,126,0.3207128047943115,1.1831456765201358e-05,0.0050111375749111,1.8486651195627122e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:21 AM,0,127,0.319277286529541,8.180921634700562e-06,0.004988707602024,1.278269005421963e-07,1417,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:22 AM,0,128,0.3208522796630859,9.81871524254481e-06,0.0050133168697357,1.5341742566476266e-07,1470,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:23 AM,0,129,0.3414039611816406,8.915959298610686e-06,0.0053344368934631,1.39311864040792e-07,1470,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:24 AM,0,130,0.3377294540405273,1.28441638343864e-05,0.0052770227193832,2.006900599122875e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:25 AM,0,131,0.3187737464904785,1.2961659849352308e-05,0.0049808397889137,2.025259351461298e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:26 AM,0,132,0.3399062156677246,1.3394037530819577e-05,0.0053110346198081,2.0928183641905586e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:27 AM,0,133,0.3337523937225342,1.551744091047181e-05,0.0052148811519145,2.42460014226122e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:28 AM,0,134,0.324082612991333,1.2353712058729596e-05,0.0050637908279895,1.9302675091765002e-07,1432,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:29 AM,0,135,0.3191778659820556,1.1551306539111669e-05,0.0049871541559696,1.804891646736198e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:31 AM,0,136,0.3531126976013183,1.2312336685922413e-05,0.0055173859000205,1.923802607175377e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:32 AM,0,137,0.3205530643463135,1.2839565863874225e-05,0.0050086416304111,2.006182166230348e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:33 AM,0,138,0.3203890323638916,1.212212963435385e-05,0.0050060786306858,1.894082755367789e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:34 AM,0,139,0.3234820365905761,1.3807084814707436e-05,0.0050544068217277,2.157357002298037e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:35 AM,0,140,0.3331935405731201,1.3654874980449675e-05,0.005206149071455,2.133574215695262e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:36 AM,0,141,0.3179421424865722,1.0748582349220911e-05,0.0049678459763526,1.6794659920657677e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:37 AM,0,142,0.3226821422576904,1.2720355423953796e-05,0.0050419084727764,1.987555534992781e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:39 AM,0,143,0.3210315704345703,1.39349393400881e-05,0.0050161182880401,2.177334271888766e-07,1515,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:40 AM,0,144,0.3547840118408203,1.0130806583166122e-05,0.0055435001850128,1.5829385286197068e-07,1455,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:41 AM,0,145,0.3208885192871094,1.1340606528520582e-05,0.005013883113861,1.771969770081341e-07,1492,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:42 AM,0,146,0.3488962650299072,1.2028678732448157e-05,0.0054515041410923,1.8794810519450242e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:43 AM,0,147,0.319204568862915,1.2362256558073891e-05,0.004987571388483,1.9316025871990453e-07,1470,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:45 AM,0,148,0.3544366359710693,8.471235029564964e-06,0.0055380724370479,1.3236304733695258e-07,1485,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:46 AM,0,149,0.319150447845459,9.903244113259844e-06,0.0049867257475852,1.5473818926968506e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:47 AM,0,150,0.3196899890899658,1.0614823758602143e-05,0.0049951560795307,1.658566212281585e-07,1492,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:48 AM,0,151,0.3303916454315185,1.105912999510765e-05,0.0051623694598674,1.7279890617355706e-07,1462,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:49 AM,0,152,0.3208591938018799,1.1959085190958446e-05,0.0050134249031543,1.868607061087257e-07,1447,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:50 AM,0,153,0.3360283374786377,1.3625757715437146e-05,0.0052504427731037,2.129024643037054e-07,1507,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:51 AM,0,154,0.3281733989715576,1.2932565955983265e-05,0.0051277093589305,2.020713430622385e-07,1522,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:53 AM,0,155,0.3176147937774658,1.2459329099787609e-05,0.0049627311527729,1.9467701718418138e-07,1425,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:54 AM,0,156,0.3416860103607178,1.3431595286395815e-05,0.0053388439118862,2.098686763499347e-07,1440,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:55 AM,0,157,0.3211839199066162,1.065423472987281e-05,0.0050184987485408,1.6647241765426266e-07,1477,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:56 AM,0,158,0.330183744430542,1.318973552584648e-05,0.0051591210067272,2.060896175913513e-07,1500,
Tesla V100-SXM2-32GB,VGGNet,2023-10-16 10:41:57 AM,0,159,0.3173947334289551,1.187454244825575e-05,0.0049592927098274,1.855397257539961e-07,1462,
